Date,Timefile,Time,Frame,Size (cm),Direction,Notes
July 25,21:30,21:31:23,384/2776,52,down,
July 25,21:30,21:34:22,1216/2776,48,down,
July 25,21:30,21:34:22,1216/2776,50,down,
July 25,21:30,21:34:51,1352/2776,45,up,
July 25,21:30,21:39:52,2741/2776,48,up,
July 25,21:30,21:39:52,2741/2776,51,up,
July 25,22:30,22:38:19,2303/2778,49,up,
July 25,23:00,23:00:04,16/2780,46,up,
July 25,23:00,23:00:16,63/2780,51,up,
July 25,23:00,23:00:45,195/2780,49,down,
July 25,23:00,23:00:49,216/2780,48,down,
July 25,23:00,23:00:58,258/2780,51,down,
July 25,00:20,00:21:07,315/2808,59,up,
July 25,00:20,00:26:14,1748/2808,47,up,
July 25,01:30,01:33:14,907/2793,45,up,
July 25,01:30,01:33:41,1028/2793,42,up,
July 25,01:30,01:33:47,1056/2793,48,up,
July 25,01:30,01:35:08,1436/2793,49,up,
July 25,01:30,01:38:14,2306/2793,44,up,
July 25,02:20,02:28:49,2474/2809,61,up,
July 25,02:20,02:29:25,2642/2809,46,down,
July 25,04:10,04:10:26,116/2810,63,down,
July 25,04:10,04:14:34,1280/2810,50,up,
July 25,04:10,04:16:44,1888/2810,45,up,
July 25,05:00,05:00:38,167/2796,57,up,
July 25,07:50,07:59:43,2715/2794,41,up,
July 25,08:50,08:58:59,2509/2794,44,up,
July 25,08:50,08:58:59,2509/2794,43,up,
July 25,09:40,09:41:51,505/2775,53,up,
July 25,09:40,09:41:51,505/2775,45,down,
July 25,09:40,09:43:11,885/2775,46,down,
July 25,09:40,09:44:19,1198/2775,43,up,
July 25,10:10,10:16:32,1819/2790,43,up,
July 25,10:10,10:16:32,1819/2790,52,up,
July 25,10:10,10:17:24,2067/2790,47,down,
July 25,10:10,10:17:24,2067/2790,51,down,
July 25,11:10,11:11:38,455/2792,54,down,
July 25,11:10,11:11:38,455/2792,55,up,
July 25,15:10,15:15:27,1501/2766,61,up,
July 25,16:10,16:15:03,1421/2783,68,up,
July 25,16:10,16:17:37,2112/2783,53,up,
July 25,16:10,16:17:37,2112/2783,63,up,
July 25,16:10,16:17:37,2112/2783,53,up,
July 25,16:10,16:17:37,2112/2783,62,up,
July 25,16:10,16:17:37,2112/2783,47,up,
July 25,19:30,19:37:59,2244/2801,59,up,
July 25,19:30,19:37:59,2244/2801,67,up,
July 25,19:30,19:37:59,2244/2801,77,up,
July 25,19:30,19:37:59,2244/2801,53,up,
July 25,19:30,19:37:59,2244/2801,43,up,
July 25,19:30,19:37:59,2244/2801,40,up,
July 25,19:30,19:37:59,2244/2801,42,up,
July 25,19:30,19:37:59,2244/2801,42,up,
July 25,19:30,19:37:59,2244/2801,61,up,
July 25,19:30,19:38:01,2255/2801,40,up,
July 25,19:30,19:38:01,2255/2801,40,up,
July 25,19:30,19:38:01,2255/2801,45,up,
July 25,21:50,21:50:24,105/2794,54,up,
July 25,21:50,21:50:24,105/2794,61,up,
July 25,21:50,21:50:24,105/2794,53,up,
July 25,21:50,21:50:24,105/2794,64,up,
July 25,22:20,22:21:15,344/2791,133,up,otter
July 25,23:10,23:10:37,167/2802,41,up,
July 25,23:10,23:10:46,210/2802,45,up,
July 25,23:10,23:11:31,421/2802,54,up,
July 25,23:10,23:15:12,1464/2802,53,up,
July 25,23:10,23:15:12,1464/2802,45,up,
July 25,23:10,23:19:25,2643/2802,50,down,
July 26,00:10,00:14:07,1145/2787,44,up,
July 26,00:10,00:16:53,1916/2787,41,up,
July 26,00:10,00:17:32,2100/2787,53,up,
July 26,01:50,01:52:26,673/2784,43,up,
July 26,01:50,01:54:27,1240/2784,58,up,
July 26,01:50,01:55:37,1561/2784,61,down,
July 26,02:20,02:21:10,319/2803,67,down,
July 26,02:20,02:23:16,908/2803,43,up,
July 26,02:20,02:24:09,1162/2803,46,up,
July 26,03:40,03:45:35,1564/2767,53,down,
July 26,05:10,05:13:31,982/2793,46,up,
July 26,05:10,05:18:27,2359/2793,42,up,
July 26,05:10,05:18:27,2359/2793,42,up,
July 26,05:10,05:18:27,2359/2793,49,up,
July 26,08:30,08:34:03,1125/2785,63,up,
July 26,08:30,08:34:03,1125/2785,61,up,
July 26,12:40,12:40:03,8/2791,79,up,
July 26,17:00,17:01:01,284/2788,86,up,
July 26,18:50,18:50:19,79/2802,64,up,
July 26,18:50,18:51:52,523/2802,67,up,
July 26,18:50,18:51:52,523/2802,65,up,
July 26,18:50,18:51:52,523/2802,74,up,
July 26,18:50,18:55:25,1521/2802,73,up,
July 26,18:50,18:55:25,1521/2802,81,up,
July 26,18:50,18:55:25,1521/2802,65,up,
July 26,18:50,18:59:51,2768/2802,69,up,
July 26,19:00,19:00:33,155/2792,62,up,
July 26,19:00,19:00:33,155/2792,56,up,
July 26,20:00,20:07:13,2018/2796,47,up,
July 26,20:00,20:07:13,2018/2796,49,up,
July 26,20:00,20:07:13,2018/2796,53,up,
July 26,20:00,20:07:13,2018/2796,55,up,
July 26,22:20,22:21:06,300/2789,44,up,
July 26,22:20,22:26:29,1806/2789,41,up,
July 26,22:20,22:26:29,1806/2789,46,up,
July 26,23:20,23:22:56,795/2757,45,up,
July 26,00:40,00:41:09,319/2798,46,up,
July 26,00:40,00:43:06,867/2798,51,up,
July 26,00:40,00:45:22,1503/2798,47,down,
July 26,00:40,00:47:00,1962/2798,49,up,
July 26,00:40,00:48:38,2424/2798,44,up,
July 26,01:40,01:40:15,57/2783,49,up,
July 26,04:50,04:53:50,1070/2794,57,up,
July 26,05:50,05:50:30,133/2798,51,up,
July 26,05:50,05:50:30,133/2798,46,up,
July 26,05:50,05:50:30,133/2798,58,up,
July 26,05:50,05:50:30,133/2798,47,up,
July 26,05:50,05:50:52,239/2798,41,down,
July 26,06:10,06:10:15,66/2786,49,up,
July 26,06:10,06:10:24,110/2786,46,up,
July 26,06:10,06:10:23,105/2786,61,up,
July 26,06:10,06:11:58,545/2786,56,up,
July 26,06:10,06:15:07,1427/2786,43,up,
July 26,06:10,06:15:07,1427/2786,41,up,
July 26,06:10,06:15:08,1434/2786,44,up,
July 26,06:10,06:15:08,1434/2786,42,up,
July 26,06:10,06:15:08,1434/2786,40,up,
July 26,06:10,06:15:08,1434/2786,43,up,
July 26,06:10,06:15:08,1434/2786,40,up,
July 26,06:10,06:15:12,1451/2786,40,up,
July 26,06:10,06:15:12,1451/2786,41,up,
July 26,07:00,07:01:36,444/2781,44,down,
July 26,07:00,07:07:29,2080/2781,43,up,
July 26,14:20,14:27:59,2220/2798,58,up,
July 26,14:20,14:27:59,2220/2798,61,up,
July 26,16:40,16:43:48,1058/2781,53,up,
July 26,16:40,16:43:48,1058/2781,40,up,
July 26,16:40,16:43:48,1058/2781,64,up,
July 26,17:10,17:16:59,1960/2810,67,up,
July 26,17:10,17:16:59,1960/2810,78,up,
July 26,17:10,17:18:04,2262/2810,70,up,
July 26,17:10,17:18:04,2262/2810,66,up,
July 26,17:10,17:18:04,2262/2810,67,up,
July 26,17:10,17:18:04,2262/2810,84,up,
July 26,18:30,18:35:45,1613/2813,59,up,
July 26,18:30,18:35:45,1613/2813,60,up,
July 26,19:40,19:40:48,217/2807,60,up,
July 26,20:30,20:32:12,616/2785,63,up,
July 26,22:50,22:54:37,1283/2779,52,up,
July 26,22:50,22:55:17,1466/2779,63,up,
July 26,22:50,22:56:33,1811/2779,53,up,
July 26,22:50,22:56:33,1910/2779,58,up,
July 26,22:50,22:59:20,2598/2779,64,up,
July 26,23:00,23:00:37,163/2778,45,up,
July 26,23:00,23:09:15,2563/2778,63,up,
July 26,00:20,00:20:14,60/2765,41,up,
July 26,00:20,00:20:27,122/2765,49,up,
July 26,00:20,00:21:39,457/2765,52,up,
July 26,00:20,00:22:13,618/2765,53,up,
July 26,00:20,00:23:17,916/2765,66,up,
July 26,00:20,00:23:06,863/2765,50,up,
July 26,00:20,00:24:03,1123/2765,50,up,
July 26,00:20,00:24:03,1123/2765,51,up,
July 26,00:20,00:24:00,1111/2765,58,up,
July 26,00:20,00:24:37,1261/2765,52,up,
July 26,00:20,00:24:42,1285/2765,53,up,
July 26,00:20,00:24:42,1285/2765,50,up,
July 26,00:20,00:25:23,1479/2765,43,up,
July 26,00:20,00:25:23,1479/2765,55,up,
July 26,00:20,00:25:43,1574/2765,53,up,
July 26,00:20,00:26:30,1790/2765,58,up,
August 4,00:20,00:26:41,1839/2765,49,up,
August 4,00:20,00:27:23,2035/2765,57,up,
August 4,00:20,00:27:51,2161/2765,47,up,
August 4,00:20,00:29:12,2534/2765,42,down,
August 4,00:20,00:29:00,2483/2765,54,up,
August 4,00:20,00:29:40,2069/2765,54,up,
August 4,01:50,01:50:27,124/2786,54,up,
August 4,01:50,01:50:49,231/2786,55,up,
August 4,01:50,01:50:39,184/2786,43,up,
August 4,01:50,01:50:39,184/2786,41,up,
August 4,01:50,01:50:39,184/2786,51,up,
August 4,01:50,01:50:39,184/2786,50,up,
August 4,01:50,01:50:56,259/2786,42,up,
August 4,01:50,01:51:05,300/2786,53,up,
August 4,01:50,01:51:35,442/2786,55,up,
August 4,01:50,01:53:43,1042/2786,61,up,
August 4,01:50,01:53:57,1110/2786,49,down,
August 4,01:50,01:55:24,1502/2786,93,up,
August 4,01:50,01:55:33,1550/2786,50,up,
August 4,01:50,01:56:11,1730/2786,56,up,
August 4,01:50,01:56:17,1760/2786,46,down,
August 4,01:50,01:56:51,1912/2786,62,up,
August 4,01:50,01:57:10,2001/2786,52,up,
August 4,01:50,01:57:37,2102/2786,54,up,
August 4,01:50,01:57:57,2223/2786,49,up,
August 4,01:50,01:58:32,2385/2786,44,up,
August 4,01:50,01:59:38,2686/2786,50,up,
August 4,01:50,01:59:32,2665/2786,55,up,
August 4,02:50,02:52:30,684/2765,49,up,
August 4,02:50,02:53:03,830/2765,41,up,
August 4,02:50,02:53:24,924/2765,57,up,
August 4,02:50,02:53:29,953/2765,45,up,
August 4,02:50,02:53:29,953/2765,43,up,
August 4,02:50,02:53:35,978/2765,48,up,
August 4,02:50,02:53:35,978/2765,43,up,
August 4,02:50,02:53:24,928/2765,56,down,
August 4,02:50,02:53:15,882/2765,49,up,
August 4,02:50,02:53:26,937/2765,42,up,
August 4,02:50,02:53:40,1003/2765,61,up,
August 4,02:50,02:53:40,1003/2765,50,up,
August 4,02:50,02:53:49,1047/2765,47,up,
August 4,02:50,02:54:03,1114/2765,43,up,
August 4,02:50,02:54:38,1275/2765,56,up,
August 4,02:50,02:54:46,1312/2765,47,up,
August 4,02:50,02:54:59,1372/2765,51,up,
August 4,02:50,02:55:24,1483/2765,42,up,
August 4,02:50,02:55:24,1483/2765,41,up,
August 4,02:50,02:55:31,1512/2765,49,up,
August 4,02:50,02:56:24,1764/2765,57,up,
August 4,02:50,02:56:33,1805/2765,51,up,
August 4,02:50,02:56:45,1855/2765,40,up,
August 4,02:50,02:57:21,2031/2765,55,up,
August 4,02:50,02:57:21,2031/2765,51,up,
August 4,02:50,02:57:52,2075/2765,54,up,
August 4,02:50,02:58:00,2206/2765,45,up,
August 4,02:50,02:59:01,2491/2765,44,up,
August 4,02:50,02:59:29,2626/2765,42,up,
August 4,02:50,02:59:37,2661/2765,46,up,
August 4,03:20,03:20:58,259/2771,53,up,
August 4,03:20,03:21:14,330/2771,50,up,
August 4,03:20,03:21:25,382/2771,41,up,
August 4,03:20,03:21:31,414/2771,44,up,
August 4,03:20,03:24:48,1322/2771,49,up,
August 4,03:20,03:26:04,1677/2771,59,up,
August 4,03:20,03:28:34,2376/2771,63,up,
August 4,03:20,03:28:46,2425/2771,50,up,
August 4,03:20,03:29:13,2558/2771,60,down,
August 4,04:00,04:01:50,502/2772,50,up,
August 4,04:00,04:02:20,646/2772,43,up,
August 4,04:00,04:02:32,703/2772,57,up,
August 4,04:00,04:02:38,732/2772,51,up,
August 4,04:00,04:02:35,721/2772,45,up,
August 4,04:00,04:02:37,730/2772,51,up,
August 4,04:00,04:03:59,1115/2772,49,up,
August 4,04:00,04:03:59,1115/2772,41,up,
August 4,04:00,04:04:38,1279/2772,43,up,
August 4,04:00,04:04:38,1279/2772,51,up,
August 4,04:00,04:06:05,1691/2772,43,down,
August 4,04:00,04:06:47,1881/2772,60,up,
August 4,04:00,04:07:11,2000/2772,52,up,
August 4,04:00,04:08:05,2246/2772,56,up,
August 4,04:00,04:08:05,2246/2772,51,up,
August 4,04:00,04:08:37,2380/2772,48,up,
August 4,04:00,04:08:32,2355/2772,54,up,
August 4,04:00,04:09:05,2513/2772,52,up,
August 4,04:00,04:09:05,2513/2772,55,up,
August 4,04:00,04:09:38,2666/2772,42,up,
August 4,04:00,04:09:51,2728/2772,45,up,
August 4,05:40,05:40:19,82/2791,48,up,
August 4,05:40,05:40:19,82/2791,54,up,
August 4,05:40,05:40:42,184/2791,47,up,
August 4,05:40,05:42:33,716/2791,67,up,
August 4,05:40,05:44:04,1129/2791,58,up,
August 4,05:40,05:45:10,1432/2791,45,up,
August 4,05:40,05:45:26,1510/2791,52,up,
August 4,05:40,05:45:28,1796/2791,74,up,
August 4,05:40,05:46:44,1872/2791,54,down,
August 4,05:40,05:48:10,2276/2791,57,down,x14
August 4,06:00,06:00:48,217/2766,49,up,
August 4,06:00,06:00:48,217/2766,44,up,
August 4,06:00,06:00:56,249/2766,56,up,
August 4,06:00,06:04:22,1199/2766,52,up,
August 4,06:00,06:04:22,1199/2766,59,up,
August 4,06:00,06:04:33,1249/2766,52,up,
August 4,06:00,06:04:33,1249/2766,58,up,
August 4,06:00,06:04:33,1249/2766,48,up,
August 4,06:00,06:04:33,1249/2766,42,up,
August 4,06:00,06:04:33,1249/2766,42,up,
August 4,08:10,08:11:18,364/2753,82,up,
August 4,12:00,12:01:41,469/2805,68,up,
August 4,17:30,17:36:04,1697/2806,81,up,
August 4,22:20,22:24:48,1334/2788,85,up,
August 4,22:20,22:26:09,1710/2788,83,down,
